Date,SiteID,Transect,CommonName,SpeciesName,SampleNumber,nValue,DDLat,DDLong,SpeciesSymbol,ESD_Designation,SoilType
4/12/2025,SLUSD_1,2,Lehmann lovegrass,Eragrostis lehmanniana,11,15,31.77801,-110.87015,ERLE,Introduced Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,Lehmann lovegrass,Eragrostis lehmanniana,12,15,31.77801,-110.87015,ERLE,Introduced Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,Annual forb(s),Annual forb(s),12,2.5,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,velvet mesquite,Prosopis velutina,12,15,31.77801,-110.87015,PRVE,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,catclaw acacia,Acacia greggii,13,15,31.77801,-110.87015,ACGR,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,Annual forb(s),Annual forb(s),13,15,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,Lehmann lovegrass,Eragrostis lehmanniana,13,2.5,31.77801,-110.87015,ERLE,Introduced Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,large-spike bristlegrass,Setaria macrostachya,13,37.5,31.77801,-110.87015,SEMA5,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,whiplash pappusgrass,Pappophorum vaginatum,14,2.5,31.77801,-110.87015,PAVA2,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,Lehmann lovegrass,Eragrostis lehmanniana,14,15,31.77801,-110.87015,ERLE,Introduced Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,large-spike bristlegrass,Setaria macrostachya,14,37.5,31.77801,-110.87015,SEMA5,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,velvet mesquite,Prosopis velutina,14,2.5,31.77801,-110.87015,PRVE,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,Annual forb(s),Annual forb(s),14,2.5,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,Annual forb(s),Annual forb(s),15,2.5,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,whiplash pappusgrass,Pappophorum vaginatum,15,15,31.77801,-110.87015,PAVA2,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,burroweed,Isocoma tenuisecta,15,2.5,31.77801,-110.87015,ISTE2,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,bush muhly,Muhlenbergia porteri,16,2.5,31.77801,-110.87015,MUPO2,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,velvet mesquite,Prosopis velutina,16,2.5,31.77801,-110.87015,PRVE,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,Annual forb(s),Annual forb(s),16,2.5,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,velvet mesquite,Prosopis velutina,17,15,31.77801,-110.87015,PRVE,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,Annual forb(s),Annual forb(s),17,2.5,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,whiplash pappusgrass,Pappophorum vaginatum,17,15,31.77801,-110.87015,PAVA2,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,large-spike bristlegrass,Setaria macrostachya,18,37.5,31.77801,-110.87015,SEMA5,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,lotebush,Ziziphus obtusifolia,18,15,31.77801,-110.87015,ZIOB,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,Annual forb(s),Annual forb(s),18,15,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,burroweed,Isocoma tenuisecta,18,37.5,31.77801,-110.87015,ISTE2,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,whiplash pappusgrass,Pappophorum vaginatum,18,15,31.77801,-110.87015,PAVA2,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,large-spike bristlegrass,Setaria macrostachya,19,2.5,31.77801,-110.87015,SEMA5,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,Arizona cottontop,Digitaria californica,19,37.5,31.77801,-110.87015,DICA8,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,velvet mesquite,Prosopis velutina,19,15,31.77801,-110.87015,PRVE,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,Annual forb(s),Annual forb(s),19,15,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,Annual forb(s),Annual forb(s),20,15,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,2,velvet mesquite,Prosopis velutina,20,37.5,31.77801,-110.87015,PRVE,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,whiplash pappusgrass,Pappophorum vaginatum,1,15,31.77801,-110.87015,PAVA2,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,velvet mesquite,Prosopis velutina,1,62.5,31.77801,-110.87015,PRVE,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,velvet mesquite,Prosopis velutina,2,15,31.77801,-110.87015,PRVE,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,Annual forb(s),Annual forb(s),2,2.5,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,large-spike bristlegrass,Setaria macrostachya,3,15,31.77801,-110.87015,SEMA5,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,Annual forb(s),Annual forb(s),3,2.5,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,bush muhly,Muhlenbergia porteri,3,85,31.77801,-110.87015,MUPO2,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,velvet mesquite,Prosopis velutina,3,15,31.77801,-110.87015,PRVE,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,large-spike bristlegrass,Setaria macrostachya,4,15,31.77801,-110.87015,SEMA5,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,Annual forb(s),Annual forb(s),4,2.5,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,velvet mesquite,Prosopis velutina,4,15,31.77801,-110.87015,PRVE,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,velvet mesquite,Prosopis velutina,5,2.5,31.77801,-110.87015,PRVE,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,whiplash pappusgrass,Pappophorum vaginatum,5,15,31.77801,-110.87015,PAVA2,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,velvet mesquite,Prosopis velutina,6,2.5,31.77801,-110.87015,PRVE,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,Lehmann lovegrass,Eragrostis lehmanniana,6,15,31.77801,-110.87015,ERLE,Introduced Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,Annual forb(s),Annual forb(s),6,15,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,velvet mesquite,Prosopis velutina,7,37.5,31.77801,-110.87015,PRVE,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,Lehmann lovegrass,Eragrostis lehmanniana,7,2.5,31.77801,-110.87015,ERLE,Introduced Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,Annual forb(s),Annual forb(s),7,15,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,Lehmann lovegrass,Eragrostis lehmanniana,8,15,31.77801,-110.87015,ERLE,Introduced Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,Annual forb(s),Annual forb(s),8,15,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,velvet mesquite,Prosopis velutina,8,15,31.77801,-110.87015,PRVE,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,catclaw acacia,Acacia greggii,8,15,31.77801,-110.87015,ACGR,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,Annual forb(s),Annual forb(s),9,15,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,velvet mesquite,Prosopis velutina,9,2.5,31.77801,-110.87015,PRVE,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,bush muhly,Muhlenbergia porteri,9,37.5,31.77801,-110.87015,MUPO2,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,catclaw acacia,Acacia greggii,10,15,31.77801,-110.87015,ACGR,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,bush muhly,Muhlenbergia porteri,10,97.5,31.77801,-110.87015,MUPO2,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,Annual forb(s),Annual forb(s),10,2.5,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,large-spike bristlegrass,Setaria macrostachya,10,15,31.77801,-110.87015,SEMA5,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,Annual forb(s),Annual forb(s),11,15,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,velvet mesquite,Prosopis velutina,11,62.5,31.77801,-110.87015,PRVE,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,Annual forb(s),Annual forb(s),12,2.5,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,whiplash pappusgrass,Pappophorum vaginatum,12,2.5,31.77801,-110.87015,PAVA2,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,Lehmann lovegrass,Eragrostis lehmanniana,12,62.5,31.77801,-110.87015,ERLE,Introduced Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,Lehmann lovegrass,Eragrostis lehmanniana,13,15,31.77801,-110.87015,ERLE,Introduced Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,velvet mesquite,Prosopis velutina,13,15,31.77801,-110.87015,PRVE,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,Annual forb(s),Annual forb(s),13,2.5,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,Arizona cottontop,Digitaria californica,13,2.5,31.77801,-110.87015,DICA8,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,Annual forb(s),Annual forb(s),14,2.5,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,Arizona cottontop,Digitaria californica,14,2.5,31.77801,-110.87015,DICA8,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,Lehmann lovegrass,Eragrostis lehmanniana,14,15,31.77801,-110.87015,ERLE,Introduced Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,burroweed,Isocoma tenuisecta,14,62.5,31.77801,-110.87015,ISTE2,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,whiplash pappusgrass,Pappophorum vaginatum,15,2.5,31.77801,-110.87015,PAVA2,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,large-spike bristlegrass,Setaria macrostachya,15,15,31.77801,-110.87015,SEMA5,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,velvet mesquite,Prosopis velutina,15,15,31.77801,-110.87015,PRVE,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,Annual forb(s),Annual forb(s),15,2.5,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,Annual forb(s),Annual forb(s),16,15,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,Lehmann lovegrass,Eragrostis lehmanniana,16,37.5,31.77801,-110.87015,ERLE,Introduced Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,Annual forb(s),Annual forb(s),17,2.5,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,Lehmann lovegrass,Eragrostis lehmanniana,17,2.5,31.77801,-110.87015,ERLE,Introduced Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,Annual forb(s),Annual forb(s),18,15,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,Lehmann lovegrass,Eragrostis lehmanniana,18,2.5,31.77801,-110.87015,ERLE,Introduced Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,Annual forb(s),Annual forb(s),19,2.5,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,Lehmann lovegrass,Eragrostis lehmanniana,19,2.5,31.77801,-110.87015,ERLE,Introduced Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,large-spike bristlegrass,Setaria macrostachya,20,15,31.77801,-110.87015,SEMA5,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,Lehmann lovegrass,Eragrostis lehmanniana,20,15,31.77801,-110.87015,ERLE,Introduced Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,catclaw acacia,Acacia greggii,20,2.5,31.77801,-110.87015,ACGR,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,3,burroweed,Isocoma tenuisecta,20,15,31.77801,-110.87015,ISTE2,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,velvet mesquite,Prosopis velutina,1,15,31.77801,-110.87015,PRVE,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,large-spike bristlegrass,Setaria macrostachya,1,15,31.77801,-110.87015,SEMA5,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,Annual forb(s),Annual forb(s),1,2.5,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,Annual forb(s),Annual forb(s),2,2.5,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,large-spike bristlegrass,Setaria macrostachya,2,15,31.77801,-110.87015,SEMA5,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,velvet mesquite,Prosopis velutina,2,37.5,31.77801,-110.87015,PRVE,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,whiplash pappusgrass,Pappophorum vaginatum,3,62.5,31.77801,-110.87015,PAVA2,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,large-spike bristlegrass,Setaria macrostachya,3,15,31.77801,-110.87015,SEMA5,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,Annual forb(s),Annual forb(s),3,2.5,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,whiplash pappusgrass,Pappophorum vaginatum,4,2.5,31.77801,-110.87015,PAVA2,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,Arizona cottontop,Digitaria californica,4,37.5,31.77801,-110.87015,DICA8,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,velvet mesquite,Prosopis velutina,4,2.5,31.77801,-110.87015,PRVE,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,velvet mesquite,Prosopis velutina,5,15,31.77801,-110.87015,PRVE,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,Arizona cottontop,Digitaria californica,5,37.5,31.77801,-110.87015,DICA8,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,large-spike bristlegrass,Setaria macrostachya,5,15,31.77801,-110.87015,SEMA5,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,whiplash pappusgrass,Pappophorum vaginatum,5,37.5,31.77801,-110.87015,PAVA2,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,sideoats grama,Bouteloua curtipendula,6,15,31.77801,-110.87015,BOCU,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,large-spike bristlegrass,Setaria macrostachya,6,37.5,31.77801,-110.87015,SEMA5,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,Annual forb(s),Annual forb(s),6,2.5,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,velvet mesquite,Prosopis velutina,6,15,31.77801,-110.87015,PRVE,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,large-spike bristlegrass,Setaria macrostachya,7,15,31.77801,-110.87015,SEMA5,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,velvet mesquite,Prosopis velutina,7,37.5,31.77801,-110.87015,PRVE,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,whiplash pappusgrass,Pappophorum vaginatum,8,2.5,31.77801,-110.87015,PAVA2,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,catclaw acacia,Acacia greggii,8,15,31.77801,-110.87015,ACGR,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,large-spike bristlegrass,Setaria macrostachya,8,62.5,31.77801,-110.87015,SEMA5,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,whiplash pappusgrass,Pappophorum vaginatum,9,2.5,31.77801,-110.87015,PAVA2,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,Annual forb(s),Annual forb(s),9,2.5,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,large-spike bristlegrass,Setaria macrostachya,9,37.5,31.77801,-110.87015,SEMA5,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,catclaw acacia,Acacia greggii,9,37.5,31.77801,-110.87015,ACGR,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,Lehmann lovegrass,Eragrostis lehmanniana,10,37.5,31.77801,-110.87015,ERLE,Introduced Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,Annual forb(s),Annual forb(s),10,15,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,catclaw acacia,Acacia greggii,10,37.5,31.77801,-110.87015,ACGR,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,Annual forb(s),Annual forb(s),11,15,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,Lehmann lovegrass,Eragrostis lehmanniana,11,37.5,31.77801,-110.87015,ERLE,Introduced Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,velvet mesquite,Prosopis velutina,12,15,31.77801,-110.87015,PRVE,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,Annual forb(s),Annual forb(s),12,15,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,Lehmann lovegrass,Eragrostis lehmanniana,12,15,31.77801,-110.87015,ERLE,Introduced Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,catclaw acacia,Acacia greggii,13,15,31.77801,-110.87015,ACGR,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,Annual forb(s),Annual forb(s),13,2.5,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,whiplash pappusgrass,Pappophorum vaginatum,13,37.5,31.77801,-110.87015,PAVA2,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,whiplash pappusgrass,Pappophorum vaginatum,14,37.5,31.77801,-110.87015,PAVA2,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,Lehmann lovegrass,Eragrostis lehmanniana,14,2.5,31.77801,-110.87015,ERLE,Introduced Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,velvet mesquite,Prosopis velutina,15,2.5,31.77801,-110.87015,PRVE,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,Annual forb(s),Annual forb(s),15,2.5,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,Lehmann lovegrass,Eragrostis lehmanniana,16,15,31.77801,-110.87015,ERLE,Introduced Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,whiplash pappusgrass,Pappophorum vaginatum,16,2.5,31.77801,-110.87015,PAVA2,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,Annual forb(s),Annual forb(s),16,2.5,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,velvet mesquite,Prosopis velutina,16,15,31.77801,-110.87015,PRVE,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,velvet mesquite,Prosopis velutina,17,15,31.77801,-110.87015,PRVE,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,whiplash pappusgrass,Pappophorum vaginatum,17,2.5,31.77801,-110.87015,PAVA2,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,large-spike bristlegrass,Setaria macrostachya,17,2.5,31.77801,-110.87015,SEMA5,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,velvet mesquite,Prosopis velutina,18,2.5,31.77801,-110.87015,PRVE,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,Lehmann lovegrass,Eragrostis lehmanniana,18,37.5,31.77801,-110.87015,ERLE,Introduced Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,whiplash pappusgrass,Pappophorum vaginatum,19,2.5,31.77801,-110.87015,PAVA2,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,Lehmann lovegrass,Eragrostis lehmanniana,19,15,31.77801,-110.87015,ERLE,Introduced Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,Annual forb(s),Annual forb(s),19,37.5,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,4,whiplash pappusgrass,Pappophorum vaginatum,20,37.5,31.77801,-110.87015,PAVA2,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,5,whiplash pappusgrass,Pappophorum vaginatum,1,15,31.77801,-110.87015,PAVA2,Native Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,5,velvet mesquite,Prosopis velutina,1,15,31.77801,-110.87015,PRVE,Shrub,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,5,Annual forb(s),Annual forb(s),1,2.5,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,5,Annual forb(s),Annual forb(s),2,2.5,31.77801,-110.87015,AAFF,Annual Forbs,SandyLoamUpland_SandyLoamDeep_12-16pz
4/12/2025,SLUSD_1,5,Lehmann lovegrass,Eragrostis lehmanniana,2,2.5,31.77801,-110.87015,ERLE,Introduced Grass,SandyLoamUpland_SandyLoamDeep_12-16pz
